Reactions	Rules
RXN-14497_reverse	rule0272
RXN-14500	rule0064
RXN-14500_reverse	rule0063
RXN-14501	rule0064
RXN-14501_reverse	rule0063
RXN-14503	rule0063
RXN-14503_reverse	rule0064
RXN-14504	rule0063
RXN-14504_reverse	rule0064
RXN-14505	rule0016
RXN-14505_reverse	rule0017
RXN-14509	rule0017
RXN-14509_reverse	rule0016
RXN-14510	rule0017
RXN-14510_reverse	rule0016
RXN-14511	rule0017
RXN-14511_reverse	rule0016
RXN-14513	rule0017
RXN-14513_reverse	rule0016
RXN-14515	rule0063
RXN-14515_reverse	rule0064
RXN-14517	rule0033
RXN-14517_reverse	rule0034
RXN-14518	rule0842
RXN-14518_reverse	rule0843
RXN-14519	rule0033
RXN-14519_reverse	rule0034
RXN-14520	rule0904
RXN-14520_reverse	rule0905
RXN-14526	rule0046
RXN-14526_reverse	rule0043
RXN-14527	rule0033
RXN-14527_reverse	rule0034
RXN-14528	rule0010
RXN-14528_reverse	rule0011
RXN-14529	rule0033
RXN-14529_reverse	rule0034
RXN-14530	rule0046
RXN-14530_reverse	rule0043
RXN-14532	rule0003
RXN-14532_reverse	rule0002
RXN-14533	rule0130
RXN-14533_reverse	rule0130
RXN-14534	rule0017
RXN-14534_reverse	rule0016
RXN-14535	rule0027
RXN-14535_reverse	rule0018
RXN-14536	rule0027
RXN-14536_reverse	rule0018
RXN-14538	rule0044
RXN-14538_reverse	rule0045
RXN-14539	rule0010
RXN-14539_reverse	rule0011
RXN-14540	rule0904
RXN-14540_reverse	rule0905
RXN-14541	rule0044
RXN-14541_reverse	rule0045
RXN-14542	rule0044
RXN-14542_reverse	rule0045
RXN-14543	rule0046
RXN-14543_reverse	rule0043
RXN-14544	rule0001
RXN-14544_reverse	rule0001
RXN-14545	rule0010
RXN-14545_reverse	rule0011
RXN-14546	rule0097
RXN-14546_reverse	rule0096
RXN-14547	rule0066
RXN-14547_reverse	rule0067
RXN-14549	rule0421
RXN-14549_reverse	rule0422
RXN-14550	rule0421
RXN-14550_reverse	rule0422
RXN-14553	rule0001
RXN-14553_reverse	rule0001
RXN-14554	rule0382
RXN-14554_reverse	rule0383
RXN-14557	rule0009
RXN-14557_reverse	rule0008
RXN-14558	rule0009
RXN-14558_reverse	rule0008
RXN-14559	rule0009
RXN-14559_reverse	rule0008
RXN-14560	rule0001
RXN-14560_reverse	rule0001
RXN-14561	rule0009
RXN-14561_reverse	rule0008
RXN-14562	rule0001
RXN-14562_reverse	rule0001
RXN-14563	rule0009
RXN-14563_reverse	rule0008
RXN-14570	rule0122
RXN-14570_reverse	rule0123
RXN-14571	rule0029
RXN-14571_reverse	rule0029
RXN-14576	rule0114
RXN-14576_reverse	rule0109
RXN-14581	rule0006
RXN-14581_reverse	rule0007
RXN-14582	rule0006
RXN-14582_reverse	rule0007
RXN-14583	rule0006
RXN-14583_reverse	rule0007
RXN-14584	rule0006
RXN-14584_reverse	rule0007
RXN-14585	rule0006
RXN-14585_reverse	rule0007
RXN-14586	rule0006
RXN-14586_reverse	rule0007
RXN-14595	rule0006
RXN-14595_reverse	rule0007
RXN-14596	rule0006
RXN-14596_reverse	rule0007
RXN-14597	rule0006
RXN-14597_reverse	rule0007
RXN-14605	rule0006
RXN-14605_reverse	rule0007
RXN-14608	rule0006
RXN-14608_reverse	rule0007
RXN-14609	rule0006
RXN-14609_reverse	rule0007
RXN-14610	rule0006
RXN-14610_reverse	rule0007
RXN-14612	rule0006
RXN-14612_reverse	rule0007
RXN-14613	rule0006
RXN-14613_reverse	rule0007
RXN-14614	rule0006
RXN-14614_reverse	rule0007
RXN-14615	rule0006
RXN-14615_reverse	rule0007
RXN-14619	rule0006
RXN-14619_reverse	rule0007
RXN-14621	rule0006
RXN-14621_reverse	rule0007
RXN-14622	rule0006
RXN-14622_reverse	rule0007
RXN-14625	rule0006
RXN-14625_reverse	rule0007
RXN-14631	rule0095
RXN-14631_reverse	rule0110
RXN-14632	rule0176
RXN-14632_reverse	rule0176
RXN-14633	rule0006
RXN-14633_reverse	rule0007
RXN-14634	rule0006
RXN-14634_reverse	rule0007
RXN-14635	rule0010
RXN-14635_reverse	rule0011
RXN-14636	rule0111
RXN-14636_reverse	rule0106
RXN-14637	rule0049
RXN-14637_reverse	rule0050
RXN-14639	rule0010
RXN-14639_reverse	rule0011
RXN-14640	rule0012
RXN-14640_reverse	rule0013
RXN-14641	rule0002
RXN-14641_reverse	rule0003
RXN-14645	rule0468
RXN-14645_reverse	rule0469
RXN-14655	rule0232
RXN-14655_reverse	rule0233
RXN-14656	rule0232
RXN-14656_reverse	rule0233
RXN-14658	rule0010
RXN-14658_reverse	rule0011
RXN-14659	rule0010
RXN-14659_reverse	rule0011
RXN-14660	rule0010
RXN-14660_reverse	rule0011
RXN-14661	rule0010
RXN-14661_reverse	rule0011
RXN-14667	rule0046
RXN-14667_reverse	rule0043
RXN-14668	rule0003
RXN-14668_reverse	rule0002
RXN-14670	rule0351
RXN-14670_reverse	rule0352
RXN-14671	rule0445
RXN-14671_reverse	rule0446
RXN-14675	rule0018
RXN-14675_reverse	rule0027
RXN-14683	rule0002
RXN-14683_reverse	rule0003
RXN-14685	rule0065
RXN-14685_reverse	rule0065
RXN-14687	rule0002
RXN-14687_reverse	rule0003
RXN-14688	rule0114
RXN-14688_reverse	rule0109
RXN-14689	rule0078
RXN-14689_reverse	rule0074
RXN-14693	rule0063
RXN-14693_reverse	rule0064
RXN-14695_reverse	rule0432
RXN-14698	rule0041
RXN-14698_reverse	rule0042
RXN-14699	rule0098
RXN-14699_reverse	rule0099
RXN-14700	rule0098
RXN-14700_reverse	rule0099
RXN-14701	rule0518
RXN-14701_reverse	rule0519
RXN-14702	rule0001
RXN-14702_reverse	rule0001
RXN-14703	rule0006
RXN-14703_reverse	rule0007
RXN-14704	rule0017
RXN-14704_reverse	rule0016
RXN-14710	rule0629
RXN-14710_reverse	rule0630
RXN-14711	rule0005
RXN-14711_reverse	rule0004
RXN-14713	rule0005
RXN-14713_reverse	rule0004
RXN-14714	rule0508
RXN-14714_reverse	rule0508
RXN-14715	rule0358
RXN-14715_reverse	rule0631
RXN-14716	rule0040
RXN-14716_reverse	rule0040
RXN-14721	rule0140
RXN-14721_reverse	rule0141
RXN-14722	rule0006
RXN-14722_reverse	rule0007
RXN-14723	rule0006
RXN-14723_reverse	rule0007
RXN-14724	rule0079
RXN-14724_reverse	rule0079
RXN-14725	rule0240
RXN-14725_reverse	rule0241
RXN-14726	rule0240
RXN-14726_reverse	rule0241
RXN-14727	rule0055
RXN-14727_reverse	rule0056
RXN-14728	rule0055
RXN-14728_reverse	rule0056
RXN-14729	rule0057
RXN-14729_reverse	rule0058
RXN-14730	rule0340
RXN-14730_reverse	rule0341
RXN-14733	rule0014
RXN-14733_reverse	rule0015
RXN-14735	rule0041
RXN-14735_reverse	rule0042
RXN-14743	rule0002
RXN-14743_reverse	rule0003
RXN-14747	rule0064
RXN-14747_reverse	rule0063
RXN-14748	rule0005
RXN-14748_reverse	rule0004
RXN-14750	rule0010
RXN-14750_reverse	rule0011
RXN-14751	rule0005
RXN-14751_reverse	rule0004
RXN-14752	rule0010
RXN-14752_reverse	rule0011
RXN-14753	rule0063
RXN-14753_reverse	rule0064
RXN-14754	rule0005
RXN-14754_reverse	rule0004
RXN-14755	rule0014
RXN-14755_reverse	rule0015
RXN-14756	rule0164
RXN-14756_reverse	rule0165
RXN-14760	rule0003
RXN-14760_reverse	rule0002
RXN-14763	rule0003
RXN-14763_reverse	rule0002
RXN-14766	rule0017
RXN-14766_reverse	rule0016
RXN-14767	rule0003
RXN-14767_reverse	rule0002
RXN-14769	rule0003
RXN-14769_reverse	rule0002
RXN-14771	rule0114
RXN-14771_reverse	rule0109
RXN-14772	rule0020
RXN-14772_reverse	rule0019
RXN-14773	rule0003
RXN-14773_reverse	rule0002
RXN-14774	rule0087
RXN-14774_reverse	rule0086
RXN-14775	rule0114
RXN-14775_reverse	rule0109
RXN-14776	rule0358
RXN-14776_reverse	rule0631
RXN-14777	rule0040
RXN-14777_reverse	rule0040
RXN-14778	rule0020
RXN-14778_reverse	rule0019
RXN-14782	rule0161
RXN-14782_reverse	rule0160
RXN-14783	rule0161
RXN-14783_reverse	rule0160
RXN-14785	rule0114
RXN-14785_reverse	rule0109
RXN-14786	rule0020
RXN-14786_reverse	rule0019
RXN-14787	rule0003
RXN-14787_reverse	rule0002
RXN-14788	rule0087
RXN-14788_reverse	rule0086
RXN-14789	rule0114
RXN-14789_reverse	rule0109
RXN-14790	rule0358
RXN-14790_reverse	rule0631
RXN-14791	rule0020
RXN-14791_reverse	rule0019
RXN-14792	rule0003
RXN-14792_reverse	rule0002
RXN-14793	rule0087
RXN-14793_reverse	rule0086
RXN-14794	rule0020
RXN-14794_reverse	rule0019
RXN-14796	rule0114
RXN-14796_reverse	rule0109
RXN-14797	rule0020
RXN-14797_reverse	rule0019
RXN-14798	rule0003
RXN-14798_reverse	rule0002
RXN-14799	rule0087
RXN-14799_reverse	rule0086
RXN-14800	rule0040
RXN-14800_reverse	rule0040
RXN-14801	rule0020
RXN-14801_reverse	rule0019
RXN-14802	rule0003
RXN-14802_reverse	rule0002
RXN-14803	rule0087
RXN-14803_reverse	rule0086
RXN-14804	rule0040
RXN-14804_reverse	rule0040
RXN-14805	rule0020
RXN-14805_reverse	rule0019
RXN-14806	rule0063
RXN-14806_reverse	rule0064
RXN-14807	rule0028
RXN-14807_reverse	rule0028
RXN-14808	rule0063
RXN-14808_reverse	rule0064
RXN-14809	rule0028
RXN-14809_reverse	rule0028
RXN-1481	rule0026
RXN-14810	rule0063
RXN-14810_reverse	rule0064
RXN-14811	rule0063
RXN-14811_reverse	rule0064
RXN-14812	rule0063
RXN-14812_reverse	rule0064
RXN-14813	rule0064
RXN-14813_reverse	rule0063
RXN-14814	rule0036
RXN-14814_reverse	rule0037
RXN-14817	rule0017
RXN-14817_reverse	rule0016
RXN-14818	rule0003
RXN-14818_reverse	rule0002
RXN-14819	rule0003
RXN-14819_reverse	rule0002
RXN-1481_reverse	rule0025
RXN-14820	rule0232
RXN-14820_reverse	rule0233
RXN-14821	rule0232
RXN-14821_reverse	rule0233
RXN-14822	rule0232
RXN-14822_reverse	rule0233
RXN-14823	rule0232
RXN-14823_reverse	rule0233
RXN-14824	rule0005
RXN-14824_reverse	rule0004
RXN-14825	rule0001
RXN-14825_reverse	rule0001
RXN-14826	rule0010
RXN-14826_reverse	rule0011
RXN-14827	rule0023
RXN-14827_reverse	rule0024
RXN-14828	rule0010
RXN-14828_reverse	rule0011
RXN-14829	rule0005
RXN-14829_reverse	rule0004
RXN-14830	rule0072
RXN-14830_reverse	rule0073
RXN-14831	rule0010
RXN-14831_reverse	rule0011
RXN-14832	rule0010
RXN-14832_reverse	rule0011
RXN-14833	rule0010
RXN-14833_reverse	rule0011
RXN-14834	rule0010
RXN-14834_reverse	rule0011
RXN-14835	rule0021
RXN-14835_reverse	rule0022
RXN-14837	rule0009
RXN-14837_reverse	rule0008
RXN-14838	rule0001
RXN-14838_reverse	rule0001
RXN-14839	rule0001
RXN-14839_reverse	rule0001
RXN-1484	rule0026
RXN-14840	rule0001
RXN-14840_reverse	rule0001
RXN-14841	rule0001
RXN-14841_reverse	rule0001
RXN-14842	rule0014
RXN-14842_reverse	rule0015
RXN-14843	rule0047
RXN-14843_reverse	rule0048
RXN-14844	rule0632
RXN-14844_reverse	rule0633
RXN-14845	rule0031
RXN-14845_reverse	rule0030
RXN-14848	rule0064
RXN-14848_reverse	rule0063
RXN-14849	rule0064
RXN-14849_reverse	rule0063
RXN-1484_reverse	rule0025
RXN-14850	rule0064
RXN-14850_reverse	rule0063
RXN-14851	rule0001
RXN-14851_reverse	rule0001
RXN-14852	rule0001
RXN-14852_reverse	rule0001
RXN-14853	rule0001
RXN-14853_reverse	rule0001
RXN-14855	rule0005
RXN-14855_reverse	rule0004
RXN-14856	rule0006
RXN-14856_reverse	rule0007
RXN-14858	rule0310
RXN-14858_reverse	rule0311
RXN-14859	rule0003
RXN-14859_reverse	rule0002
RXN-14860	rule0157
RXN-14860_reverse	rule0156
RXN-14861	rule0006
RXN-14861_reverse	rule0007
RXN-14863	rule0006
RXN-14863_reverse	rule0007
RXN-14865	rule0006
RXN-14865_reverse	rule0007
RXN-14866	rule0023
RXN-14866_reverse	rule0024
RXN-14869	rule0010
RXN-14869_reverse	rule0011
RXN-14870	rule0010
RXN-14870_reverse	rule0011
RXN-14875	rule0003
RXN-14875_reverse	rule0002
RXN-14876	rule0633
RXN-14876_reverse	rule0632
RXN-14877	rule0114
RXN-14877_reverse	rule0109
RXN-14880	rule0157
RXN-14880_reverse	rule0156
RXN-14882	rule0064
RXN-14882_reverse	rule0063
RXN-14883	rule0063
RXN-14883_reverse	rule0064
RXN-14894_reverse	rule0802
RXN-14896	rule0209
RXN-14896_reverse	rule0210
RXN-14900	rule0006
RXN-14900_reverse	rule0007
RXN-14901	rule0006
RXN-14901_reverse	rule0007
RXN-14902	rule0008
RXN-14902_reverse	rule0009
RXN-14903	rule0832
RXN-14903_reverse	rule0833
RXN-14905	rule0136
RXN-14905_reverse	rule0137
RXN-14906	rule0014
RXN-14906_reverse	rule0015
RXN-14907	rule0031
RXN-14907_reverse	rule0030
RXN-14908	rule0336
RXN-14908_reverse	rule0337
RXN-14910	rule0100
RXN-14910_reverse	rule0101
RXN-14912	rule0006
RXN-14912_reverse	rule0007
RXN-14917	rule0046
RXN-14917_reverse	rule0043
RXN-14918	rule0046
RXN-14918_reverse	rule0043
RXN-14919	rule0046
RXN-14919_reverse	rule0043
RXN-14921	rule0093
RXN-14921_reverse	rule0088
RXN-14922	rule0093
RXN-14922_reverse	rule0088
RXN-14923	rule0131
RXN-14923_reverse	rule0132
RXN-14925	rule0131
RXN-14925_reverse	rule0132
RXN-14926	rule0131
RXN-14926_reverse	rule0132
RXN-14927	rule0010
RXN-14927_reverse	rule0011
RXN-14930	rule0065
RXN-14930_reverse	rule0065
RXN-14931	rule0355
RXN-14931_reverse	rule0467
RXN-14933	rule0079
RXN-14933_reverse	rule0079
RXN-14935	rule0079
RXN-14935_reverse	rule0079
RXN-14936	rule0079
RXN-14936_reverse	rule0079
RXN-14937	rule0059
RXN-14937_reverse	rule0060
RXN-14938	rule0017
RXN-14938_reverse	rule0016
RXN-14939	rule0583
RXN-14939_reverse	rule0584
RXN-14941	rule0433
RXN-14941_reverse	rule0434
RXN-14942	rule0433
RXN-14942_reverse	rule0434
RXN-14943	rule0433
RXN-14943_reverse	rule0434
RXN-14944	rule0433
RXN-14944_reverse	rule0434
RXN-14945	rule0433
RXN-14945_reverse	rule0434
RXN-14948	rule0906
RXN-14948_reverse	rule0907
RXN-14951	rule0908
RXN-14951_reverse	rule0909
RXN-14952	rule0906
RXN-14952_reverse	rule0907
RXN-14953	rule0909
RXN-14953_reverse	rule0908
RXN-14963	rule1162
RXN-14963_reverse	rule1163
RXN-14964	rule0017
RXN-14964_reverse	rule0016
RXN-14965	rule0017
RXN-14965_reverse	rule0016
RXN-14968	rule0063
RXN-14968_reverse	rule0064
RXN-14969	rule0168
RXN-14969_reverse	rule0169
RXN-14970	rule0412
RXN-14970_reverse	rule0420
RXN-14971	rule0412
RXN-14971_reverse	rule0420
RXN-14975	rule0005
RXN-14975_reverse	rule0004
RXN-14978	rule0005
RXN-14978_reverse	rule0004
RXN-14980	rule0006
RXN-14980_reverse	rule0007
RXN-14981	rule0044
RXN-14981_reverse	rule0045
RXN-14984	rule0028
RXN-14984_reverse	rule0028
RXN-14985	rule0023
RXN-14985_reverse	rule0024
RXN-14986	rule0080
RXN-14986_reverse	rule0081
RXN-14987	rule0244
RXN-14987_reverse	rule0257
RXN-14988	rule0217
RXN-14988_reverse	rule0218
RXN-14989	rule0217
RXN-14989_reverse	rule0218
RXN-14990	rule0217
RXN-14990_reverse	rule0218
RXN-14992	rule0033
RXN-14992_reverse	rule0034
RXN-14994	rule0003
RXN-14994_reverse	rule0002
RXN-14995	rule0035
RXN-14995_reverse	rule0032
RXN-14996	rule0017
RXN-14996_reverse	rule0016
RXN-14997	rule0063
RXN-14997_reverse	rule0064
RXN-14999	rule0084
RXN-14999_reverse	rule0085
RXN-15000	rule0038
RXN-15000_reverse	rule0039
RXN-15002	rule0049
RXN-15002_reverse	rule0050
RXN-15003	rule0049
RXN-15003_reverse	rule0050
RXN-15004	rule0012
RXN-15004_reverse	rule0013
RXN-15005	rule0014
RXN-15005_reverse	rule0015
RXN-15006	rule0267
RXN-15006_reverse	rule0268
RXN-15007	rule0031
RXN-15007_reverse	rule0030
RXN-15008	rule0151
RXN-15008_reverse	rule0152
RXN-15010	rule0059
RXN-15010_reverse	rule0060
RXN-15011	rule0001
RXN-15011_reverse	rule0001
RXN-15012	rule0020
RXN-15012_reverse	rule0019
RXN-15013	rule0246
RXN-15013_reverse	rule0245
RXN-15014	rule0020
RXN-15014_reverse	rule0019
RXN-15017	rule0003
RXN-15017_reverse	rule0002
RXN-15018	rule0012
RXN-15018_reverse	rule0013
RXN-15020	rule0029
RXN-15020_reverse	rule0029
RXN-15022	rule0910
RXN-15023	rule0005
RXN-15023_reverse	rule0004
RXN-15024	rule0133
RXN-15024_reverse	rule0134
RXN-15026	rule0133
RXN-15026_reverse	rule0134
RXN-15027	rule0068
RXN-15027_reverse	rule0077
RXN-15028	rule0130
RXN-15028_reverse	rule0130
RXN-15029	rule0068
RXN-15030	rule0003
RXN-15030_reverse	rule0002
RXN-15031	rule0059
RXN-15031_reverse	rule0060
RXN-15032	rule0133
RXN-15032_reverse	rule0134
RXN-15033	rule0520
RXN-15033_reverse	rule0521
RXN-15034	rule0325
RXN-15034_reverse	rule0326
RXN-15035	rule0006
RXN-15035_reverse	rule0007
RXN-15036	rule0021
RXN-15036_reverse	rule0022
RXN-15037	rule0593
RXN-15037_reverse	rule0594
RXN-15042_reverse	rule0911
RXN-15043	rule0021
RXN-15043_reverse	rule0022
RXN-15044	rule0021
RXN-15044_reverse	rule0022
RXN-15045	rule0021
RXN-15045_reverse	rule0022
RXN-15046	rule0002
RXN-15046_reverse	rule0003
RXN-15048	rule0003
RXN-15048_reverse	rule0002
RXN-15049	rule0005
RXN-15049_reverse	rule0004
RXN-15050	rule0068
RXN-15050_reverse	rule0077
RXN-15051	rule0003
RXN-15051_reverse	rule0002
RXN-15052	rule0001
RXN-15052_reverse	rule0001
RXN-15053	rule0005
RXN-15053_reverse	rule0004
RXN-15054	rule0001
RXN-15054_reverse	rule0001
RXN-15057	rule0068
RXN-15057_reverse	rule0077
RXN-15058	rule0001
RXN-15058_reverse	rule0001
RXN-15059	rule0001
RXN-15059_reverse	rule0001
RXN-15060	rule0005
RXN-15060_reverse	rule0004
RXN-15061	rule0003
RXN-15061_reverse	rule0002
RXN-15062	rule0005
RXN-15062_reverse	rule0004
RXN-15063	rule0001
RXN-15063_reverse	rule0001
RXN-15065	rule0006
RXN-15065_reverse	rule0007
RXN-15066	rule0021
RXN-15066_reverse	rule0022
RXN-15067	rule0006
RXN-15067_reverse	rule0007
RXN-15068	rule0006
RXN-15068_reverse	rule0007
RXN-15069	rule0005
RXN-15069_reverse	rule0004
RXN-15070	rule0010
RXN-15070_reverse	rule0011
RXN-15071	rule0010
RXN-15071_reverse	rule0011
RXN-15072	rule0003
RXN-15072_reverse	rule0002
RXN-15073	rule0009
RXN-15073_reverse	rule0008
RXN-15074	rule0136
RXN-15074_reverse	rule0137
RXN-15075	rule0028
RXN-15075_reverse	rule0028
RXN-15079	rule0133
RXN-15079_reverse	rule0134
RXN-15080	rule0041
RXN-15080_reverse	rule0042
RXN-15081	rule0124
RXN-15081_reverse	rule0125
RXN-15082	rule0044
RXN-15082_reverse	rule0045
RXN-15085	rule0057
RXN-15085_reverse	rule0058
RXN-15086	rule0057
RXN-15086_reverse	rule0058
RXN-15088	rule0006
RXN-15088_reverse	rule0007
RXN-15089	rule0006
RXN-15089_reverse	rule0007
RXN-15090	rule0021
RXN-15090_reverse	rule0022
RXN-15092	rule0057
RXN-15092_reverse	rule0058
RXN-15095	rule0057
RXN-15095_reverse	rule0058
RXN-15096	rule0057
RXN-15096_reverse	rule0058
RXN-15099	rule0005
RXN-15099_reverse	rule0004
RXN-15100	rule0005
RXN-15100_reverse	rule0004
RXN-15101	rule0005
RXN-15101_reverse	rule0004
RXN-15102	rule0001
RXN-15102_reverse	rule0001
RXN-15106	rule0005
RXN-15106_reverse	rule0004
RXN-15107	rule0005
RXN-15107_reverse	rule0004
RXN-15108	rule0005
RXN-15108_reverse	rule0004
RXN-15109	rule0005
RXN-15109_reverse	rule0004
RXN-15110	rule0005
RXN-15110_reverse	rule0004
RXN-15114	rule0165
RXN-15114_reverse	rule0164
RXN-15115	rule0026
RXN-15115_reverse	rule0025
RXN-15116	rule0271
RXN-15116_reverse	rule0522
RXN-15117	rule0009
RXN-15117_reverse	rule0008
RXN-15118	rule0009
RXN-15118_reverse	rule0008
RXN-15120	rule0033
RXN-15120_reverse	rule0034
RXN-15121	rule0289
RXN-15121_reverse	rule0249
RXN-15122	rule0020
RXN-15122_reverse	rule0019
RXN-15123	rule0160
RXN-15123_reverse	rule0161
RXN-15124	rule0289
RXN-15124_reverse	rule0249
RXN-15125	rule0020
RXN-15125_reverse	rule0019
RXN-15127	rule0160
RXN-15127_reverse	rule0161
RXN-15128	rule0372
RXN-15128_reverse	rule0373
RXN-15129	rule0372
RXN-15129_reverse	rule0373
RXN-15131	rule0372
RXN-15131_reverse	rule0373
RXN-15132	rule0021
RXN-15132_reverse	rule0022
RXN-15133	rule0006
RXN-15133_reverse	rule0007
RXN-15134	rule0021
RXN-15134_reverse	rule0022
RXN-15135	rule0006
RXN-15135_reverse	rule0007
RXN-15138	rule0183
RXN-15138_reverse	rule0184
RXN-15141	rule0020
RXN-15141_reverse	rule0019
RXN-15142	rule0912
RXN-15142_reverse	rule0913
RXN-15143	rule0057
RXN-15143_reverse	rule0058
RXN-15148	rule0625
RXN-15148_reverse	rule0626
RXN-15149	rule0198
RXN-15149_reverse	rule0185
RXN-15150	rule0057
RXN-15150_reverse	rule0058
RXN-15151	rule0057
RXN-15151_reverse	rule0058
RXN-15152	rule0057
RXN-15152_reverse	rule0058
RXN-15154	rule0057
RXN-15154_reverse	rule0058
RXN-15155	rule0057
RXN-15155_reverse	rule0058
RXN-15157	rule0057
RXN-15157_reverse	rule0058
RXN-15158	rule0057
RXN-15158_reverse	rule0058
RXN-15159	rule0057
RXN-15159_reverse	rule0058
RXN-15160	rule0057
RXN-15160_reverse	rule0058
RXN-15161	rule0057
RXN-15161_reverse	rule0058
RXN-15162	rule0057
RXN-15162_reverse	rule0058
RXN-15164	rule0057
RXN-15164_reverse	rule0058
RXN-15165	rule0057
RXN-15165_reverse	rule0058
RXN-15166	rule0057
RXN-15166_reverse	rule0058
RXN-15167	rule0057
RXN-15167_reverse	rule0058
RXN-15168	rule0057
RXN-15168_reverse	rule0058
RXN-15169	rule0057
RXN-15169_reverse	rule0058
RXN-15170	rule0057
RXN-15170_reverse	rule0058
RXN-15171	rule0057
RXN-15171_reverse	rule0058
RXN-15172	rule0057
RXN-15172_reverse	rule0058
RXN-15173	rule0057
RXN-15173_reverse	rule0058
RXN-15174	rule0057
RXN-15174_reverse	rule0058
RXN-15175	rule0057
RXN-15175_reverse	rule0058
RXN-15176	rule0057
RXN-15176_reverse	rule0058
RXN-15177	rule0057
RXN-15177_reverse	rule0058
RXN-15178	rule0057
RXN-15178_reverse	rule0058
RXN-15180	rule0057
RXN-15180_reverse	rule0058
RXN-15181	rule0057
RXN-15181_reverse	rule0058
RXN-15184	rule0057
RXN-15184_reverse	rule0058
RXN-15185	rule0057
RXN-15185_reverse	rule0058
RXN-15186	rule0005
RXN-15186_reverse	rule0004
RXN-15187	rule0012
RXN-15187_reverse	rule0013
RXN-15191	rule0005
RXN-15191_reverse	rule0004
RXN-15192	rule0020
RXN-15192_reverse	rule0019
RXN-15193	rule0249
RXN-15193_reverse	rule0289
RXN-15194	rule0320
RXN-15194_reverse	rule0321
RXN-15195	rule0019
RXN-15195_reverse	rule0020
RXN-15196	rule0249
RXN-15196_reverse	rule0289
RXN-15197	rule0160
RXN-15197_reverse	rule0161
RXN-15200	rule0065
RXN-15200_reverse	rule0065
RXN-15203	rule0097
RXN-15203_reverse	rule0096
RXN-15204	rule0097
RXN-15204_reverse	rule0096
RXN-15205	rule0001
RXN-15205_reverse	rule0001
RXN-15208	rule0061
RXN-15208_reverse	rule0062
RXN-15210	rule0029
RXN-15210_reverse	rule0029
RXN-15211	rule0029
RXN-15211_reverse	rule0029
RXN-15212	rule0006
RXN-15212_reverse	rule0007
RXN-15215	rule0006
RXN-15215_reverse	rule0007
RXN-15216	rule0250
RXN-15216_reverse	rule0250
RXN-15217	rule0289
RXN-15217_reverse	rule0249
RXN-15218	rule0160
RXN-15218_reverse	rule0161
RXN-15219	rule0064
RXN-15219_reverse	rule0063
RXN-15220	rule0064
RXN-15220_reverse	rule0063
RXN-15221	rule0064
RXN-15221_reverse	rule0063
RXN-15222	rule0064
RXN-15222_reverse	rule0063
RXN-15223	rule0064
RXN-15223_reverse	rule0063
RXN-15224	rule0001
RXN-15224_reverse	rule0001
RXN-15225	rule0003
RXN-15225_reverse	rule0002
RXN-15227	rule0046
RXN-15227_reverse	rule0043
RXN-15228	rule0133
RXN-15228_reverse	rule0134
RXN-15232	rule0010
RXN-15232_reverse	rule0011
RXN-15233	rule0031
RXN-15233_reverse	rule0030
RXN-15235	rule0001
RXN-15235_reverse	rule0001
RXN-15236	rule0009
RXN-15236_reverse	rule0008
RXN-15237	rule0005
RXN-15237_reverse	rule0004
RXN-15238	rule0010
RXN-15238_reverse	rule0011
RXN-15239	rule0005
RXN-15239_reverse	rule0004
RXN-15240	rule0009
RXN-15240_reverse	rule0008
RXN-15243	rule0227
RXN-15243_reverse	rule0228
RXN-15244	rule0033
RXN-15244_reverse	rule0034
RXN-15245	rule0122
RXN-15245_reverse	rule0123
RXN-15248_reverse	rule0244
RXN-15249	rule0103
RXN-15249_reverse	rule0094
RXN-15250	rule0012
RXN-15250_reverse	rule0013
RXN-15251	rule0012
RXN-15251_reverse	rule0013
RXN-15252	rule0312
RXN-15252_reverse	rule0313
RXN-15256	rule0312
RXN-15256_reverse	rule0313
RXN-15257	rule0312
RXN-15257_reverse	rule0313
RXN-15258	rule0001
RXN-15258_reverse	rule0001
RXN-15261	rule0100
RXN-15261_reverse	rule0101
RXN-15265	rule0049
RXN-15265_reverse	rule0050
RXN-15266	rule0049
RXN-15266_reverse	rule0050
RXN-15269_reverse	rule0357
RXN-15270	rule0001
